ID,Gender,DOB,CollegeID,CollegeTier,Degree,Specialization,CollegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
1156529,m,1991-07-14,7543,2,B.Tech/B.E.,computer science & engineering,69.53,7543,1,Rajasthan,2013,100000
295545,m,1987-11-17,127,2,MCA,computer application,65,127,0,Maharashtra,2011,180000
1034791,m,1990-11-16,14019,2,B.Tech/B.E.,electronics and communication engineering,76,14019,0,Haryana,2013,315000
215848,m,1988-05-31,5026,2,B.Tech/B.E.,electronics and communication engineering,76.6,5026,0,Orissa,2011,490000
814093,f,1991-07-19,11742,2,B.Tech/B.E.,computer science & engineering,72,11742,0,Maharashtra,2014,340000
1098816,m,1988-03-01,14532,2,M.Tech./M.E.,other,90,14532,0,Tamil Nadu,2013,145000
691206,f,1992-02-28,519,2,B.Tech/B.E.,information technology,81,519,1,Tamil Nadu,2013,310000
50876,m,1987-04-24,5400,2,B.Tech/B.E.,information technology,67,5400,0,Madhya Pradesh,2009,640000
1171381,m,1990-09-22,350,2,B.Tech/B.E.,information technology,58,350,0,Uttar Pradesh,2013,240000
845544,f,1992-12-04,14351,2,B.Tech/B.E.,computer science & engineering,83.02,14351,0,Punjab,2014,300000
1078034,f,1991-02-22,14723,2,B.Tech/B.E.,computer science & engineering,75.35,14723,0,Andhra Pradesh,2012,320000
1247339,f,1990-05-05,11825,2,B.Tech/B.E.,electronics and electrical engineering,66.68,11825,0,Uttar Pradesh,2013,140000
541137,m,1991-02-24,37,2,B.Tech/B.E.,electronics and communication engineering,76,37,1,Delhi,2012,400000
361702,f,1990-03-21,1384,2,B.Tech/B.E.,industrial & production engineering,76.5,1384,0,Karnataka,2012,480000
874596,m,1987-09-28,41,2,MCA,computer application,74.74,41,1,Delhi,2013,250000
1171210,m,1991-11-30,7824,2,B.Tech/B.E.,electronics and communication engineering,77.32,7824,0,Uttar Pradesh,2014,260000
82444,m,1989-01-15,495,2,B.Tech/B.E.,electronics & telecommunications,85.2,495,1,Telangana,2010,200000
1120667,f,1991-09-18,3579,2,B.Tech/B.E.,information technology,72.89,3579,0,Uttar Pradesh,2013,220000
576054,m,1988-11-15,175,2,B.Tech/B.E.,computer science & engineering,75,175,0,Punjab,2012,130000
127017,m,1989-06-08,1286,2,B.Tech/B.E.,electronics and communication engineering,98.4,1286,0,Andhra Pradesh,2010,380000
640774,m,1991-03-08,8105,2,B.Tech/B.E.,computer science & engineering,68.41,8105,0,Madhya Pradesh,2013,55000
273602,m,1988-06-22,11013,2,B.Tech/B.E.,electronics & telecommunications,72,11013,0,Orissa,2010,450000
1175525,m,1992-10-27,1282,2,B.Tech/B.E.,mechanical and automation,75,1282,0,Punjab,2015,240000
1255801,m,1993-08-18,7376,2,B.Tech/B.E.,electronics and communication engineering,63.13,7376,0,Uttar Pradesh,2015,315000
636944,m,1990-07-06,4501,2,B.Tech/B.E.,computer engineering,70.82,4501,0,Uttar Pradesh,2013,260000
450922,f,1990-07-07,1964,2,B.Tech/B.E.,electronics and communication engineering,75.72,1964,0,Karnataka,2012,200000
927414,f,1990-06-01,5015,2,MCA,computer application,74,5015,0,Andhra Pradesh,2014,120000
543139,m,1990-11-06,172,2,B.Tech/B.E.,electronics and instrumentation engineering,65.4,172,0,Uttar Pradesh,2013,110000
640827,m,1991-02-10,8105,2,B.Tech/B.E.,computer engineering,66.7,8105,0,Madhya Pradesh,2013,300000
435437,m,1990-07-28,492,2,B.Tech/B.E.,electronics and communication engineering,74.26,492,1,Telangana,2011,410000
431706,m,1990-06-10,350,2,MCA,computer application,75,350,0,Uttar Pradesh,2012,150000
823790,m,1992-10-01,272,2,B.Tech/B.E.,electronics and communication engineering,63.2,272,0,Punjab,2014,300000
59505,m,1985-09-16,3200,1,B.Tech/B.E.,electronics and electrical engineering,66.66,3200,1,Delhi,2010,320000
421568,m,1989-06-09,307,2,B.Tech/B.E.,computer engineering,58.35,307,1,Maharashtra,2012,235000
45421,f,1989-07-31,424,2,B.Tech/B.E.,information technology,82,424,0,Tamil Nadu,2010,415000
455432,m,1991-02-08,272,2,B.Tech/B.E.,information technology,66.24,272,0,Punjab,2012,270000
308810,m,1990-10-23,5904,2,B.Tech/B.E.,computer engineering,65.64,5904,0,Uttar Pradesh,2012,280000
922658,f,1992-10-31,272,2,B.Tech/B.E.,computer science & engineering,71.1,272,0,Punjab,2014,220000
109360,f,1988-10-02,1014,2,B.Tech/B.E.,computer engineering,70,1014,0,Andhra Pradesh,2010,520000
206571,m,1989-02-12,255,2,B.Tech/B.E.,computer engineering,72,255,0,Uttar Pradesh,2011,200000
624172,f,1991-12-26,5815,2,B.Tech/B.E.,electronics and communication engineering,74.28,5815,0,Madhya Pradesh,2013,85000
332694,m,1992-02-28,7600,2,B.Tech/B.E.,computer science & engineering,72,7600,0,Uttar Pradesh,2013,250000
866912,m,1991-08-23,14019,2,B.Tech/B.E.,electronics and communication engineering,77.94,14019,0,Haryana,2013,325000
552848,f,1991-12-11,13,1,B.Tech/B.E.,electronics and communication engineering,76.3,13,1,Delhi,2013,120000
1187474,f,1990-09-26,16730,2,B.Tech/B.E.,electronics and communication engineering,67,16730,0,Kerala,2013,120000
203454,m,1988-12-20,3716,2,B.Tech/B.E.,computer engineering,78,3716,1,Karnataka,2011,500000
407653,f,1989-07-30,3801,2,B.Tech/B.E.,information technology,86.6,3801,0,Karnataka,2012,425000
1230310,m,1991-10-24,17615,2,B.Tech/B.E.,information technology,81,17615,1,West Bengal,2014,240000
637628,m,1991-03-24,9184,2,B.Tech/B.E.,electronics and communication engineering,65.21,9184,1,Telangana,2013,105000
373290,f,1988-08-30,41,2,MCA,computer application,64.5,41,1,Delhi,2012,240000
1154840,m,1992-02-18,5256,2,B.Tech/B.E.,electronics and communication engineering,78,5256,0,Orissa,2014,350000
355170,f,1990-10-26,1019,2,B.Tech/B.E.,computer engineering,75,1019,1,Tamil Nadu,2012,300000
830138,m,1992-04-11,462,2,B.Tech/B.E.,electronics and communication engineering,70.8,462,1,Karnataka,2014,315000
333337,m,1989-08-12,6434,2,B.Tech/B.E.,computer engineering,61.3,6434,0,Uttarakhand,2012,240000
1085682,m,1990-10-28,140,2,MCA,computer application,74,140,0,Uttar Pradesh,2013,80000
1083037,m,1992-05-19,13697,2,B.Tech/B.E.,electronics and communication engineering,73.6,13697,1,West Bengal,2014,310000
1129543,m,1990-01-26,4866,2,MCA,computer application,77,4866,0,Tamil Nadu,2013,155000
1198958,m,1993-03-13,5338,2,B.Tech/B.E.,computer science & engineering,75.4,5338,0,Andhra Pradesh,2014,400000
110817,m,1989-05-15,964,2,B.Tech/B.E.,electronics and electrical engineering,68,964,1,Telangana,2010,200000
958998,m,1992-08-10,15863,2,B.Tech/B.E.,mechanical engineering,67.21,15863,1,Rajasthan,2014,100000
640459,m,1991-08-20,1622,2,B.Tech/B.E.,mechanical engineering,73.8,1622,0,Madhya Pradesh,2013,600000
47805,m,1989-11-02,6268,2,B.Tech/B.E.,electronics & telecommunications,66,6268,0,Haryana,2010,505000
342936,m,1992-09-04,10932,2,B.Tech/B.E.,computer science & engineering,62.42,10932,0,Uttar Pradesh,2014,95000
262989,m,1990-09-25,11025,2,B.Tech/B.E.,computer engineering,62,11025,0,Uttar Pradesh,2011,180000
755088,m,1990-08-13,1906,2,B.Tech/B.E.,electrical engineering,78,1906,1,West Bengal,2013,265000
1095963,m,1992-10-29,6884,2,B.Tech/B.E.,civil engineering,67.77,6884,0,West Bengal,2014,300000
637441,m,1991-07-24,1428,2,B.Tech/B.E.,electronics and communication engineering,70,1428,1,Telangana,2013,350000
1227702,m,1992-10-29,8310,2,B.Tech/B.E.,computer science & engineering,73.2,8310,1,Rajasthan,2015,220000
845819,m,1992-02-21,2774,2,B.Tech/B.E.,information technology,71,2774,0,Madhya Pradesh,2014,310000
89702,m,1987-10-05,928,2,B.Tech/B.E.,information technology,64,928,0,Madhya Pradesh,2010,525000
1093749,f,1992-03-02,8317,2,B.Tech/B.E.,computer science & engineering,79,8317,0,Madhya Pradesh,2014,150000
133773,f,1988-02-20,2066,2,B.Tech/B.E.,electronics and communication engineering,79,2066,1,West Bengal,2010,405000
1064862,m,1991-02-04,6345,2,B.Tech/B.E.,mechanical engineering,66.67,6345,0,Andhra Pradesh,2013,175000
116358,m,1989-01-21,1141,2,B.Tech/B.E.,information technology,69.04,1141,0,Andhra Pradesh,2010,490000
63106,m,1987-12-20,255,2,B.Tech/B.E.,computer engineering,72.22,255,0,Uttar Pradesh,2011,460000
599652,m,1992-08-16,830,2,B.Tech/B.E.,electronics and communication engineering,74,830,1,Tamil Nadu,2013,330000
271904,m,1989-09-30,1648,2,B.Tech/B.E.,information technology,61.2,1648,1,Karnataka,2011,1100000
998012,f,1991-01-26,11556,2,B.Tech/B.E.,electronics and electrical engineering,77.8,11556,0,Andhra Pradesh,2013,190000
937947,f,1992-12-22,6874,2,B.Tech/B.E.,information technology,72,6874,0,Uttarakhand,2014,325000
1097187,m,1992-01-22,9837,2,B.Tech/B.E.,electronics and communication engineering,67.81,9837,1,Telangana,2013,300000
849071,m,1989-11-10,47,1,B.Tech/B.E.,electronics and electrical engineering,65.89,47,1,Delhi,2013,325000
35694,m,1989-06-18,225,2,B.Tech/B.E.,electronics and electrical engineering,67,225,1,Delhi,2012,180000
1066913,m,1993-05-03,13599,2,B.Tech/B.E.,electrical engineering,72,13599,1,West Bengal,2014,120000
796601,m,1992-01-06,222,2,B.Tech/B.E.,electronics and communication engineering,69,222,0,Jharkhand,2014,275000
578157,m,1991-04-01,8811,2,M.Tech./M.E.,electronics,71,8811,1,Karnataka,2014,40000
335201,m,1990-10-01,198,2,B.Tech/B.E.,mechanical engineering,73.6,198,0,Uttar Pradesh,2012,410000
1087183,m,1992-07-30,9170,2,B.Tech/B.E.,electronics and communication engineering,70,9170,1,Karnataka,2014,100000
1204221,m,1994-01-17,883,2,B.Tech/B.E.,computer science & engineering,72.3,883,0,Tamil Nadu,2015,350000
920413,m,1990-10-01,55,2,MCA,computer application,74.95,55,0,Uttar Pradesh,2014,50000
707108,m,1992-04-24,13741,2,B.Tech/B.E.,electronics and communication engineering,80,13741,0,Andhra Pradesh,2013,485000
1187208,m,1991-07-31,8351,1,B.Tech/B.E.,electronics and communication engineering,62,8351,0,Karnataka,2013,240000
1127268,m,1991-01-12,6659,2,B.Tech/B.E.,computer science & engineering,70,6659,1,Tamil Nadu,2013,300000
1019761,m,1992-09-01,1487,2,B.Tech/B.E.,electronics and communication engineering,69.3,1487,0,Andhra Pradesh,2013,330000
327856,m,1990-04-12,310,2,B.Tech/B.E.,information technology,72,310,0,West Bengal,2012,100000
247078,f,1988-07-13,6570,2,B.Tech/B.E.,computer engineering,65,6570,0,Orissa,2011,275000
51320,m,1988-04-17,182,2,B.Tech/B.E.,computer engineering,68.5,182,1,Karnataka,2010,545000
530592,m,1991-05-02,2563,2,B.Tech/B.E.,computer science & engineering,80,2563,0,Uttarakhand,2013,120000
599552,m,1991-09-01,830,2,B.Tech/B.E.,electronics and electrical engineering,78.4,830,1,Tamil Nadu,2013,175000
662142,m,1991-10-19,13095,2,B.Tech/B.E.,electronics and communication engineering,77.7,13095,1,West Bengal,2013,120000
1294572,m,1991-08-05,2388,2,B.Tech/B.E.,instrumentation engineering,84,2388,1,Karnataka,2014,200000
423209,m,1988-01-01,8718,2,B.Tech/B.E.,computer science & engineering,59,8718,0,Uttar Pradesh,2012,180000
407740,m,1990-01-31,3801,2,B.Tech/B.E.,computer engineering,88.3,3801,0,Karnataka,2012,395000
618308,m,1990-04-13,400,1,B.Tech/B.E.,industrial & production engineering,81.9,400,0,Madhya Pradesh,2013,600000
920388,m,1991-09-23,55,2,B.Tech/B.E.,electronics and communication engineering,72.5,55,0,Uttar Pradesh,2014,400000
670628,m,1991-10-08,67,2,B.Tech/B.E.,computer science & engineering,72,67,0,Uttar Pradesh,2013,340000
335328,m,1991-01-11,198,2,B.Tech/B.E.,electronics and communication engineering,64,198,0,Uttar Pradesh,2013,200000
35122,m,1991-02-14,374,2,B.Tech/B.E.,computer engineering,67,374,0,Uttar Pradesh,2010,180000
1157393,m,1991-10-20,3579,2,B.Tech/B.E.,electronics and communication engineering,69,3579,0,Uttar Pradesh,2014,145000
1258895,m,1991-07-30,1011,2,B.Tech/B.E.,electronics and communication engineering,68,1011,0,Gujarat,2012,205000
629285,f,1991-04-22,6568,2,B.Tech/B.E.,computer engineering,85.9,6568,0,Tamil Nadu,2013,410000
914336,m,1991-02-12,15404,2,B.Tech/B.E.,electronics and communication engineering,73,15404,0,Madhya Pradesh,2014,150000
322522,f,1991-07-24,14708,2,B.Tech/B.E.,electronics and communication engineering,87,14708,0,Orissa,2012,160000
337194,m,1991-03-31,3076,2,B.Tech/B.E.,mechanical engineering,87.2,3076,0,Tamil Nadu,2012,495000
1129408,m,1990-04-19,5039,2,B.Tech/B.E.,electronics and communication engineering,69,5039,0,Andhra Pradesh,2013,250000
242701,m,1988-04-10,1436,2,B.Tech/B.E.,electronics and electrical engineering,54,1436,0,Karnataka,2011,600000
238088,m,1989-07-24,1070,2,B.Tech/B.E.,electronics and communication engineering,60.38,1070,1,Karnataka,2011,360000
754972,m,1991-12-24,1906,2,B.Tech/B.E.,electronics and communication engineering,82.9,1906,1,West Bengal,2013,225000
1044900,m,1992-09-19,648,1,B.Tech/B.E.,computer science & engineering,67.27,648,0,Kerala,2014,450000
661111,f,1992-04-24,3944,2,B.Tech/B.E.,computer science & engineering,77.6,3944,1,Tamil Nadu,2013,150000
1233151,f,1991-06-25,4501,2,B.Tech/B.E.,information technology,67.84,4501,0,Uttar Pradesh,2014,150000
328163,m,1991-07-03,55,2,B.Tech/B.E.,electronics and electrical engineering,54,55,0,Uttar Pradesh,2012,205000
670213,m,1991-05-05,9699,2,B.Tech/B.E.,information technology,66.88,9699,1,Rajasthan,2013,180000
746050,m,1991-03-16,2550,1,B.Tech/B.E.,electronics and communication engineering,69.1,2550,0,Uttarakhand,2013,300000
310559,m,1990-08-10,9557,2,B.Tech/B.E.,information technology,75.4,9557,1,Telangana,2011,560000
237941,m,1989-03-29,5671,2,B.Tech/B.E.,electronics and communication engineering,93.6,5671,0,Karnataka,2011,655000
958966,m,1992-05-16,15863,2,B.Tech/B.E.,computer science & engineering,70.4,15863,1,Rajasthan,2014,190000
277307,m,1989-10-10,75,2,B.Tech/B.E.,computer engineering,72.4,75,0,Uttar Pradesh,2011,215000
627124,m,1992-10-23,66,2,B.Tech/B.E.,electronics and communication engineering,78,66,0,Uttar Pradesh,2013,500000
611920,m,1991-07-05,64,2,B.Tech/B.E.,computer science & engineering,65.6,64,0,Uttar Pradesh,2013,95000
335789,f,1991-08-14,1141,2,B.Tech/B.E.,electronics and communication engineering,80.14,1141,0,Andhra Pradesh,2012,325000
482761,f,1991-06-19,7016,2,B.Tech/B.E.,electronics and electrical engineering,80.7,7016,1,Tamil Nadu,2012,50000
46291,f,1988-05-21,429,2,B.Tech/B.E.,electrical engineering,65,429,0,Uttar Pradesh,2010,560000
696034,m,1990-06-16,879,2,B.Tech/B.E.,electronics and communication engineering,63,879,1,Tamil Nadu,2011,230000
366097,f,1988-12-17,3801,2,MCA,computer application,84.3,3801,0,Karnataka,2012,415000
752781,f,1992-08-27,4883,2,B.Tech/B.E.,electronics and communication engineering,77.3,4883,1,Telangana,2013,100000
1242190,m,1992-10-30,2921,2,B.Tech/B.E.,electrical engineering,76,2921,0,West Bengal,2014,215000
1092984,m,1991-12-08,220,2,B.Tech/B.E.,computer science & engineering,71,220,0,Madhya Pradesh,2014,180000
605021,m,1992-06-17,272,2,B.Tech/B.E.,electronics and communication engineering,70.02,272,0,Punjab,2013,375000
623192,m,1990-04-10,6851,2,B.Tech/B.E.,computer engineering,73.3,6851,0,West Bengal,2013,380000
1044603,m,1992-11-30,13,1,B.Tech/B.E.,electronics and communication engineering,69,13,1,Delhi,2014,180000
575845,m,1990-03-05,2679,2,MCA,computer application,60,2679,1,Delhi,2012,95000
310092,f,1989-12-09,5050,2,B.Tech/B.E.,computer engineering,81,5050,0,Rajasthan,2012,120000
796708,m,1991-08-19,11848,1,B.Tech/B.E.,electronics and electrical engineering,62,11848,0,Bihar,2014,325000
215595,m,1990-04-21,1175,2,B.Tech/B.E.,electronics & telecommunications,67,1175,0,Orissa,2011,240000
1190687,m,1992-02-07,8776,2,B.Tech/B.E.,information technology,67.6,8776,0,Punjab,2012,110000
328236,m,1990-10-21,55,2,B.Tech/B.E.,information technology,72.16,55,0,Uttar Pradesh,2012,390000
794947,m,1992-12-02,13439,2,B.Tech/B.E.,electronics and electrical engineering,74.2,13439,0,Jharkhand,2014,450000
190911,m,1986-11-01,11157,1,MCA,computer application,85.2,11157,0,Jharkhand,2011,700000
226847,m,1987-03-10,1428,2,MCA,computer application,77,1428,1,Telangana,2011,360000
243425,m,1987-08-27,1906,2,B.Tech/B.E.,electronics and communication engineering,73.8,1906,1,West Bengal,2011,330000
1266498,m,1993-04-21,3291,1,B.Tech/B.E.,mechanical engineering,60.7,3291,1,Maharashtra,2014,210000
719970,m,1989-02-24,413,1,MCA,computer application,64.2,413,0,Telangana,2013,300000
220779,m,1988-05-11,285,1,B.Tech/B.E.,electronics and instrumentation engineering,80.7,285,0,Punjab,2011,435000
1092991,m,1993-02-12,220,2,B.Tech/B.E.,information technology,79,220,0,Madhya Pradesh,2014,315000
109571,f,1988-06-25,1014,2,B.Tech/B.E.,electronics and instrumentation engineering,61,1014,0,Andhra Pradesh,2010,50000
248992,m,1989-09-14,3579,2,B.Tech/B.E.,computer engineering,61.65,3579,0,Uttar Pradesh,2011,180000
965196,f,1993-05-31,12387,2,B.Tech/B.E.,electronics and communication engineering,75,12387,0,Andhra Pradesh,2014,305000
349752,m,1991-05-25,2929,2,B.Tech/B.E.,mechanical engineering,77.37,2929,0,Andhra Pradesh,2012,550000
425547,m,1990-11-01,75,2,B.Tech/B.E.,electronics and communication engineering,67.46,75,0,Uttar Pradesh,2012,300000
52947,m,1985-11-24,472,2,B.Tech/B.E.,information technology,54.75,472,1,Maharashtra,2010,220000
622495,m,1990-12-26,272,2,B.Tech/B.E.,information technology,71.9,272,0,Punjab,2012,325000
990568,f,1992-05-14,11788,2,B.Tech/B.E.,computer science & engineering,73,11788,0,Andhra Pradesh,2014,320000
1075225,m,1990-11-04,1087,2,B.Tech/B.E.,information technology,73,1087,0,Orissa,2013,345000
465339,f,1990-08-01,8970,2,B.Tech/B.E.,computer engineering,83.7,8970,1,Telangana,2012,115000
1057665,m,1993-01-19,4128,2,B.Tech/B.E.,computer science & engineering,74.86,4128,1,Telangana,2014,180000
457244,m,1991-06-03,2353,2,B.Tech/B.E.,computer science & engineering,85.8,2353,0,Orissa,2012,360000
358850,m,1988-05-29,9072,2,MCA,computer application,87,9072,0,Orissa,2012,310000
451825,m,1989-05-07,348,2,B.Tech/B.E.,computer engineering,67.1,348,0,Uttar Pradesh,2011,435000
895695,m,1992-12-25,119,1,B.Tech/B.E.,information technology,75,119,0,Uttar Pradesh,2014,325000
663169,m,1990-02-10,1872,2,B.Tech/B.E.,computer science & engineering,71.8,1872,0,Karnataka,2013,320000
1288222,f,1991-06-15,3725,2,B.Tech/B.E.,electronics & instrumentation eng,68.2,3725,0,Madhya Pradesh,2012,205000
730857,m,1991-01-22,8297,2,B.Tech/B.E.,electronics and communication engineering,75.9,8297,1,West Bengal,2013,325000
273719,f,1989-07-01,4023,2,B.Tech/B.E.,computer engineering,78.24,4023,1,Karnataka,2011,600000
669585,f,1992-08-22,7269,2,B.Tech/B.E.,mechanical engineering,71.9,7269,1,Telangana,2013,345000
1193139,m,1992-06-25,3770,2,B.Tech/B.E.,computer science & engineering,70.35,3770,0,Karnataka,2016,325000
336003,m,1991-07-05,1141,2,B.Tech/B.E.,mechanical engineering,63,1141,0,Andhra Pradesh,2012,255000
577325,m,1988-09-16,35,1,MCA,computer application,79.29,35,1,Delhi,2013,100000
1096110,m,1992-01-20,14708,2,B.Tech/B.E.,computer science & engineering,72,14708,0,Orissa,2014,185000
196379,m,1988-04-17,115,2,MCA,computer application,66.39,115,0,Punjab,2011,300000
455593,m,1987-05-26,272,2,B.Tech/B.E.,information technology,55,272,0,Punjab,2012,190000
435338,m,1990-04-06,11982,2,B.Tech/B.E.,electrical engineering,72,11982,0,Orissa,2012,120000
883188,m,1992-05-19,319,2,B.Tech/B.E.,electrical engineering,69,319,1,Karnataka,2013,200000
955394,f,1994-09-10,172,2,B.Tech/B.E.,information technology,75,172,0,Uttar Pradesh,2014,180000
295383,f,1989-04-10,1034,2,B.Tech/B.E.,computer engineering,73.46,1034,0,Tamil Nadu,2011,170000
17126,m,1989-04-24,23,2,B.Tech/B.E.,computer engineering,70,23,0,Uttar Pradesh,2010,370000
361646,m,1990-07-29,1384,2,B.Tech/B.E.,mechanical engineering,79.4,1384,0,Karnataka,2012,155000
947111,f,1992-03-20,979,2,B.Tech/B.E.,computer science & engineering,70.42,979,1,Karnataka,2014,200000
351307,m,1990-02-10,11571,1,B.Tech/B.E.,computer engineering,67.95,11571,1,Maharashtra,2012,550000
507994,f,1991-04-02,12378,2,B.Tech/B.E.,information technology,54.68,12378,0,Maharashtra,2012,195000
493734,m,1991-10-24,3944,2,B.Tech/B.E.,computer science & engineering,84,3944,1,Tamil Nadu,2012,400000
1225876,m,1992-06-23,9189,2,B.Tech/B.E.,computer science & engineering,70.52,9189,1,Telangana,2013,200000
